decision_key,category_key,icon,cost,fire_only_once,dlc_source
POL_tighten_control,POL_danzig_decisions,infiltrate_state,,,
POL_sanation_left_irritation,POL_sanation_decisions,{,,yes,
POL_sanation_right_irritation,POL_sanation_decisions,{,,yes,
POL_sideline_the_left,POL_sanation_decisions,infiltrate_state,100,,
POL_sideline_the_right,POL_sanation_decisions,infiltrate_state,100,,
POL_looming_peasants_strike_mission,POL_peasant_strike_category,POL_looming_peasants_strike,,yes,
POL_peasants_strike,POL_peasant_strike_category,POL_organize_strike_two,,yes,
POL_crackdown_in_lviv,POL_peasant_strike_category,GFX_decision_oppression,100,yes,
POL_pacify_zamosc,POL_peasant_strike_category,GFX_decision_oppression,90,yes,
POL_pacify_peasants_repeatable,POL_peasant_strike_category,GFX_decision_oppression,80,,
POL_escelate_the_strike,POL_organize_the_peasants_strike,infiltrate_state,,,
POL_woo_military_staff,POL_organize_the_peasants_strike,infiltrate_state,,,
POL_seize_equipment,POL_organize_the_peasants_strike,infiltrate_state,,,
POL_add_state_to_strike,POL_organize_the_peasants_strike,{,,,
POL_expand_strikes_to_factories,POL_organize_the_peasants_strike,infiltrate_state,50,,
POL_invite_ford,POL_invite_foreign_motor_decisions,infiltrate_state,0,yes,Arms Against Tyranny
POL_invite_vauxhall,POL_invite_foreign_motor_decisions,infiltrate_state,0,yes,Arms Against Tyranny
POL_invite_somua,POL_invite_foreign_motor_decisions,infiltrate_state,0,yes,Arms Against Tyranny
POL_diplomatic_mission_to_FIN,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_DEN,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_NOR,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_SWE,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_CZE,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_YUG,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_AUS,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_HUN,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_GRE,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_TUR,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_diplomatic_mission_to_ITA,POL_miedzymorze_decisions,infiltrate_state,10,yes,
POL_defend_in_east_state,POL_defensive_plans,hol_draw_up_staff_plans,50,,
POL_defend_in_west_state,POL_defensive_plans,hol_draw_up_staff_plans,50,,
POL_purchase_madagascar,POL_reopen_the_maritime_and_colonial_league,decision_generic_nationalism,,yes,
POL_purchase_gambia,POL_reopen_the_maritime_and_colonial_league,decision_generic_nationalism,,yes,
POL_purchase_cheap_colony,POL_reopen_the_maritime_and_colonial_league,decision_generic_nationalism,,yes,
POL_anti_capitalist_revolution,POL_anti_capitalist_decisions,decision_generic_nationalism,,,
POL_anti_fascist_military,POL_anti_fascist_revolution_category,decision_generic_nationalism,,,
POL_propagandise_monarchist_sentiment,POL_support_monarchy_in_LIT_cat,eng_propaganda_campaigns,50,,
POL_double_propagandise_monarchist_sentiment,POL_support_monarchy_in_LIT_cat,decision_generic_nationalism,100,,
POL_sway_lithuanian_generals,POL_support_monarchy_in_LIT_cat,generic_army_support,,,
POL_invest_in_lithuania,POL_support_monarchy_in_LIT_cat,generic_construction,,,
POL_arm_monarchist_militants,POL_support_monarchy_in_LIT_cat,generic_prepare_civil_war,,,
POL_suppress_monarchist_sentiment,POL_fight_against_monarchy_in_LIT_cat,decision_generic_nationalism,50,,
POL_ban_monarchist_propaganda,POL_fight_against_monarchy_in_LIT_cat,decision_generic_nationalism,50,,
POL_root_out_monarchists,POL_fight_against_monarchy_in_LIT_cat,generic_prepare_civil_war,,,
POL_anti_monarchist_purge,POL_fight_against_monarchy_in_LIT_cat,decision_generic_nationalism,,,
POL_ban_polish_imports,POL_fight_against_monarchy_in_LIT_cat,generic_break_treaty,,,
POL_skirmish_with_monarchist_militants,POL_fight_against_monarchy_in_LIT_cat,generic_prepare_civil_war,,,
POL_monarchist_civil_war,POL_fight_against_monarchy_in_LIT_cat,generic_ignite_civil_war,50,yes,
POL_ban_monarchists,POL_fight_against_monarchy_in_LIT_cat,eng_propaganda_campaigns,100,yes,
POL_restore_don_cossacks,POL_cossack_republic_decisions,generic_form_nation,100,yes,
POL_restore_kuban_cossacks,POL_cossack_republic_decisions,generic_form_nation,100,yes,
POL_nationwide_fascist_displays,POL_sanacja_falanga_decisions,decision_generic_nationalism,50,,
POL_appoint_nationalist_ministers,POL_sanacja_falanga_decisions,decision_generic_nationalism,50,,
POL_promote_falangism,POL_promote_falangism_decisions,hol_draw_up_staff_plans,50,,
POL_promote_falangism_in_major,POL_promote_falangism_decisions,hol_draw_up_staff_plans,100,,
POR_angola_overseas_province,POR_overseas_provinces,infiltrate_state,0,yes,
POR_mozambique_overseas_territory,POR_overseas_provinces,infiltrate_state,0,yes,
POR_buy_artillery_in_britain,POR_arms_purchases,generic_industry,0,,Arms Against Tyranny
POR_buy_aa_in_britain,POR_arms_purchases,generic_industry,0,,Arms Against Tyranny
POR_buy_at_in_britain,POR_arms_purchases,generic_industry,0,,Arms Against Tyranny
POR_buy_ships_britain,POR_arms_purchases,eng_trade_unions_support,0,,
POR_buy_ships_italy,POR_arms_purchases,eng_trade_unions_support,0,,
POR_british_submarines_construction_progress,POR_arms_purchases,generic_naval,,,Man the Guns
POR_italian_submarines_construction_progress,POR_arms_purchases,generic_naval,,,Man the Guns
POR_british_destroyers_construction_progress,POR_arms_purchases,generic_naval,,,Man the Guns
POR_italian_destroyers_construction_progress,POR_arms_purchases,generic_naval,,,Man the Guns
POR_british_light_cruiser_construction_progress,POR_arms_purchases,generic_naval,,,Man the Guns
POR_italian_light_cruiser_construction_progress,POR_arms_purchases,generic_naval,,,Man the Guns
POR_evade_blockade_with_portuguese_convoys,POR_naval_blockade,generic_naval,25,yes,
POR_major_cancel_portuguese_blockade_evasion,POR_naval_blockade,generic_break_treaty,0,yes,
POR_portugal_cancel_blockade_evasion_for_country,POR_naval_blockade,generic_break_treaty,0,yes,
POR_iberian_summit_pro_axis,POR_iberian_summit,eng_trade_unions_support,50,yes,
POR_iberian_summit_pro_allies,POR_iberian_summit,eng_trade_unions_support,50,yes,
POR_iberian_summit_proposal_delayed,POR_iberian_summit,generic_political_discourse,,,
POR_stir_monarchist_sentiment_in_brazil,POR_monarchist_cause,generic_political_discourse,25,,La Resistance
POR_portugal_promoting_monarchist_cause_in_brazil,POR_monarchist_cause,generic_civil_support,,,La Resistance
POR_repress_brazilian_monarchists,POR_monarchist_cause,oppression,25,,La Resistance
POR_stir_monarchist_sentiment_in_portugal,POR_monarchist_cause,generic_political_discourse,25,,La Resistance
POR_develop_lisbon_tungsten_deposits,POR_prospect_for_resources,tungsten,25,yes,
POR_develop_santarem_chromium_deposits,POR_prospect_for_resources,chromium,25,,
POR_fight_alongside_the_republic,POR_the_spanish_civil_war,generic_prepare_civil_war,0,yes,
POR_fight_alongside_the_nationalists,POR_the_spanish_civil_war,generic_prepare_civil_war,0,yes,
POR_fight_alongside_the_carlists,POR_the_spanish_civil_war,generic_prepare_civil_war,0,yes,
debug_DANNES_PRC_decisions,debug_decisions,,,,
PRC_uprising,PRC_infiltrate_nationalist_areas,generic_ignite_civil_war,25,yes,
PRC_infiltrate_gansu,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_shandong,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_jinan,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_jiangsu,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_henan,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_beijing,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_hebei,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_shanxi,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_suiyuan,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_xian,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_infiltrate_ordos,PRC_infiltrate_nationalist_areas,infiltrate_state,10,,
PRC_anti_japanese_uprising,PRC_anti_japanese_expedition,revolt,10,yes,
PRC_infiltrate_east_hebei,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_infiltrate_jehol,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_infiltrate_south_chahar,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_infiltrate_chahar,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_infiltrate_heilungkiang,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_infiltrate_liaoning,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_infiltrate_hulunbuir,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_infiltrate_pailingmiao,PRC_anti_japanese_expedition,infiltrate_state,25,,
PRC_launch_100_regiments_campaign,operations,generic_prepare_civil_war,0,yes,
PRC_provoke_japan,PRC_provoke_japan,generic_ignite_civil_war,10,,
PRC_return_manchuria_communist,political_actions,,25,,
refuse_the_tribute,political_actions,generic_political_actions,,yes,
PRC_hold_speech_questioning_tradition,PRC_the_communist_power_struggle_balance_of_power_category,,50,,
PRC_emphasize_rural_support,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_criticize_dogmatism,PRC_the_communist_power_struggle_balance_of_power_category,,25,,
PRC_send_wang_ming_to_soviet,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_convince_wang_jiaxiang,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_utilizie_political_connections_mao,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_utilizie_political_connections_bo_gu,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_utilizie_political_connections_zhang_guotao,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_guotao_supreme,PRC_the_communist_power_struggle_balance_of_power_category,,75,yes,
PRC_utilizie_political_connections_otto_braun,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_mao_lectures,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_bo_gu_review,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_bo_gu,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_zhang_guotao,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_wang_ming,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_mao_zedong,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_wang_shiwei,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_chen_changhao,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_liu_shaoqi,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_deng_xiaoping,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_purge_ren_bishi,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_unwilling_diarchy_bop_decision,PRC_the_communist_power_struggle_balance_of_power_category,,50,yes,
PRC_criticize_leadership_decision,PRC_the_communist_power_struggle_balance_of_power_category,,50,,
PRC_reinforce_teachings_from_USSR,PRC_the_communist_power_struggle_balance_of_power_category,,75,,
PRC_emphasize_urban_support,PRC_the_communist_power_struggle_balance_of_power_category,,25,yes,
PRC_emphasize_intellectual_support,PRC_the_communist_power_struggle_balance_of_power_category,,50,yes,
DEBUG_reset_bop,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_max_mao,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_medium_mao,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_kinda_mao,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_small_mao,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_max_28,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_medium_28,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_kinda_28,PRC_the_communist_power_struggle_balance_of_power_category,,,,
DEBUG_small_28,PRC_the_communist_power_struggle_balance_of_power_category,,,,
PRC_establish_guerilla_cells_start,PRC_guerilla_warfare_sea_cat,{,,,
PRC_establish_guerilla_cells_upgrade,PRC_guerilla_warfare_sea_cat,{,,,
PRC_establish_sabotage_operations,PRC_guerilla_warfare_sea_cat,GFX_decisions_generic_sabotage,,yes,
PRC_root_out_guerilla_fighters,PRC_guerilla_suppression_sea_cat,GFX_decision_oppression,,,
PRC_root_out_guerilla_fighters_upgraded,PRC_guerilla_suppression_sea_cat,GFX_decision_oppression,,,
PRC_infiltrate_state,PRC_infiltration_sea_cat,{,,,
CHI_counter_infiltration_measures,CHI_counter_infiltration_sea_cat,{,,,
CHI_counter_infiltration_measures_level_3,CHI_counter_infiltration_sea_cat,GFX_decisions_generic_infiltration_3,100,,
PRC_initialize_five_year_plan_mission,PRC_economic_planning_cat,GFX_decision_generic_factory,,yes,
PRC_initialize_shorter_market_plans_mission,PRC_economic_planning_cat,GFX_decision_generic_industry,,yes,
PRC_appeal_for_foreign_aid_t34,PRC_appeal_for_foreign_aid_cat,GFX_decision_SOV_secure_the_administration,125,yes,
PRC_appeal_for_foreign_aid_bt7,PRC_appeal_for_foreign_aid_cat,GFX_decision_SOV_secure_the_administration,100,yes,
PRC_the_westward_expedition_decision,PRC_border_wars_cat,GFX_decision_generic_fortification,,yes,
PRC_assaulting_guyuan,PRC_border_wars_cat,border_war,,,
PRC_the_eastward_expedition_decision,PRC_border_wars_cat,GFX_decision_generic_fortification,,yes,
PRC_assaulting_shanxi,PRC_border_wars_cat,border_war,,,
PRC_usurp_control_over_yanan_decision,PRC_border_wars_cat,GFX_decision_generic_fortification,,yes,
PRC_assaulting_yanan,PRC_border_wars_cat,border_war,,,
PRC_the_peoples_doubt,PRC_war_of_resistance_cat,GFX_decision_generic_ignite_civil_war,,,
PRC_28_bolshevik_faction_decision_enlai_diplomatic_feelers,PRC_28_bolshevik_faction_cat,GFX_decision_generic_political_discourse,,,
PRC_28_bolshevik_faction_decision_ask_for_support,PRC_28_bolshevik_faction_cat,GFX_decision_generic_speech,,,
PRC_28_bolshevik_faction_decision_backstab,PRC_28_bolshevik_faction_cat,GFX_decisions_generic_infiltration,,yes,
PRC_28_bolshevik_faction_decision_legitimize_faction_leader,PRC_28_bolshevik_faction_cat,GFX_decision_eng_propaganda_campaigns,,yes,
PRC_rural_surveys,PRC_rural_surveyer_decision_cat,,30,,
PRC_integration_decision_tibet,PRC_integration_decision_cat,,50,,
PRC_integration_decision_soviet_states,PRC_integration_decision_cat,,50,,
PRC_second_thoughts_factions,political_actions,,25,yes,
PRC_remove_yulin_garrison,political_actions,GFX_decision_generic_prepare_civil_war,,yes,
PRU_start_military_conflict_with_ecuador,PRU_pastaza_conflict,GFX_decision_generic_operation,100,yes,Trial of Allegiance
PRU_force_peace_ecuador_good,PRU_pastaza_conflict,GFX_decision_generic_nationalism,25,yes,
PRU_force_peace_ecuador_bad,PRU_pastaza_conflict,GFX_decision_eng_trade_unions_support,10,yes,
PSR_core_state,foreign_politics,GFX_decision_infiltrate_state,150,yes,
RAJ_industrialize_state,RAJ_population_decisions,generic_construction,75,,
RAJ_industrialize_state_goe,RAJ_population_decisions,generic_construction,75,,Graveyard of Empires
RAJ_GOE_urge_non_violence,RAJ_GOE_independence_movement,GFX_decision_SWI_swiss_democratic_tradition_campaign,15,,
RAJ_GOE_urge_violence,RAJ_GOE_independence_movement,GFX_decision_revolt,13,,
RAJ_GOE_try_to_arrest_bose,RAJ_GOE_independence_movement,,,yes,
RAJ_GOE_foment_independence_tension,RAJ_GOE_independence_movement,GFX_decision_generic_political_rally,20,,
RAJ_GOE_export_tea_subject,RAJ_GOE_tea_exports_cat,generic_construction,10,,
RAJ_GOE_export_tea_free,RAJ_GOE_tea_exports_cat,generic_construction,70,,
RAJ_GOE_sikh_recruitment,RAJ_GOE_sikh_recruitment_cat,GFX_decision_generic_prepare_civil_war,30,yes,
RAJ_core_states,RAJ_GOE_india_indivisible_cat,GFX_decision_generic_prepare_civil_war,30,,
RAJ_core_states_eic,RAJ_GOE_india_indivisible_cat,GFX_decision_generic_prepare_civil_war,120,,
RAJ_reveal_famine_timeframe,RAJ_GOE_famine_cat,GFX_decision_generic_prepare_civil_war,25,,
RAJ_ask_for_aid,RAJ_GOE_famine_cat,GFX_decision_generic_prepare_civil_war,150,,
RAJ_deploy_emergency_healthcare,RAJ_GOE_famine_cat,GFX_decision_generic_prepare_civil_war,10,,
RAJ_shut_down_black_markets,RAJ_GOE_famine_cat,GFX_decision_generic_prepare_civil_war,0,,
mughal_west_britain_company_dec,political_actions,generic_form_nation,50,yes,
RAJ_GOE_raise_war_taxes,political_actions,GFX_decision_generic_prepare_civil_war,5,,
RAJ_GOE_reduce_war_taxes,political_actions,GFX_decision_generic_prepare_civil_war,5,,
RAJ_GOE_azad_hind_radio_unaligned,political_actions,decision_generic_political_discourse,25,,
