template_name,unit_type_key,grid_x,grid_y
Pesadijska Divizija,infantry,2,0
Pesadijska Divizija,infantry,2,1
Pesadijska Divizija,infantry,2,2
Gorska Pesadija,mountaineers,0,0
Gorska Pesadija,mountaineers,0,1
Gorska Pesadija,mountaineers,0,2
Konjička Divizija,cavalry,0,0
Konjička Divizija,cavalry,0,1
Konjička Divizija,cavalry,0,2
Konjička Divizija,cavalry,1,0
Konjička Divizija,cavalry,1,1
Konjička Divizija,cavalry,1,2
Tenkovski Bataljon,light_armor,0,0
Tenkovski Bataljon,infantry,1,0
Tenkovski Bataljon,infantry,1,1
Tenkovski Bataljon,infantry,1,2
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Binary Infantry,infantry,0,0
Binary Infantry,infantry,0,1
Binary Infantry,infantry,1,0
Binary Infantry,infantry,1,1
Triangular Infantry,infantry,0,0
Triangular Infantry,infantry,0,1
Triangular Infantry,infantry,1,0
Triangular Infantry,infantry,1,1
Triangular Infantry,infantry,2,0
Triangular Infantry,infantry,2,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
