trait_token,owner_key,owner_type,trait_type,name,icon,special_trait_background,position_x,position_y,relative_position_id
GER_mio_trait_steel_wheel_design,GER_henschel_organization,organization,add_trait,GER_mio_trait_steel_wheel_design,GFX_generic_mio_department_icon_tank_heavy_tank_quality,yes,1,1,generic_mio_trait_interleaved_track_wheels
GER_mio_trait_telescopic_sight,GER_henschel_organization,organization,add_trait,GER_mio_trait_telescopic_sight,GFX_generic_mio_trait_icon_hard_attack,yes,,,generic_mio_trait_turret_sights
GER_mio_trait_technical_superiority,GER_henschel_organization,organization,add_trait,GER_mio_trait_technical_superiority,GFX_generic_mio_department_icon_tank_general_quality,yes,0,1,generic_mio_trait_adaptable_chassis
generic_mio_trait_light_tank_specialization,GER_henschel_organization,organization,override_trait,,,,,,GER_mio_trait_technical_superiority
generic_mio_trait_medium_tank_specialization,GER_henschel_organization,organization,override_trait,,,,0,1,GER_mio_trait_technical_superiority
generic_mio_trait_heavy_tank_specialization,GER_henschel_organization,organization,override_trait,,,,1,1,GER_mio_trait_technical_superiority
GER_mio_trait_hoesch_facilities,GER_man_organization,organization,add_trait,GER_mio_trait_hoesch_facilities,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_high_velocity_armament,GER_man_organization,organization,add_trait,GER_mio_trait_high_velocity_armament,GFX_generic_mio_department_icon_tank_general_at,yes,1,2,generic_mio_trait_spaced_armor
GER_mio_trait_schachtellaufwerk,GER_man_organization,organization,add_trait,GER_mio_trait_schachtellaufwerk,GFX_generic_mio_department_icon_tank_heavy_tank_quality,yes,,,generic_mio_trait_improved_suspension
GER_mio_trait_mobility_design_philosophy,GER_man_organization,organization,add_trait,GER_mio_trait_mobility_design_philosophy,GFX_generic_mio_department_icon_tank_medium_tank_engine,yes,1,1,generic_mio_trait_improved_suspension
generic_mio_trait_armor_steel_working,GER_man_organization,organization,override_trait,,,,3,0,
GER_mio_trait_hoesch_facilities,GER_alkett_organization,organization,add_trait,GER_mio_trait_hoesch_facilities,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_panzerjager,GER_alkett_organization,organization,add_trait,GER_mio_trait_panzerjager,GFX_generic_mio_department_icon_tank_general_at,yes,0,1,generic_mio_medium_assault_gun_75_mm_43M_tank_gun
GER_mio_trait_armored_superstructure_specialist,GER_alkett_organization,organization,add_trait,GER_mio_trait_armored_superstructure_specialist,GFX_generic_mio_department_icon_tank_general_armor,yes,9,1,
GER_mio_trait_sturmhaubitze,GER_alkett_organization,organization,add_trait,GER_mio_trait_sturmhaubitze,GFX_generic_mio_department_icon_tank_general_at,yes,9,2,
generic_mio_medium_assault_gun_rocket_tubes,GER_alkett_organization,organization,override_trait,,,,,,
GER_mio_trait_hotrolled_armor,GER_daimler_benz_organization,organization,add_trait,GER_mio_trait_hotrolled_armor,GFX_generic_mio_department_icon_tank_general_technology,yes,8,0,
GER_mio_trait_multilayer_armour,GER_daimler_benz_organization,organization,add_trait,GER_mio_trait_multilayer_armour,GFX_generic_mio_trait_icon_armor_value,yes,0,2,GER_mio_trait_hotrolled_armor
GER_mio_trait_hoesch_facilities,GER_daimler_benz_organization,organization,add_trait,GER_mio_trait_hoesch_facilities,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_versatile_chassis,GER_daimler_benz_organization,organization,add_trait,GER_mio_trait_versatile_chassis,GFX_generic_mio_department_icon_tank_general_production,yes,0,1,generic_mio_trait_standardized_components
GER_mio_trait_tungsten_tipped_rounds,GER_daimler_benz_organization,organization,add_trait,GER_mio_trait_tungsten_tipped_rounds,GFX_generic_mio_department_icon_tank_general_at,yes,0,1,generic_mio_trait_long_barreled_guns
generic_mio_trait_simplified_suspension,GER_daimler_benz_organization,organization,override_trait,,,,0,0,
generic_mio_trait_improved_tooling,GER_daimler_benz_organization,organization,override_trait,,,,0,1,GER_mio_trait_versatile_chassis
GER_mio_trait_krupp_contacts,GER_deschimag_organization,organization,add_trait,GER_mio_trait_krupp_contacts,GFX_generic_mio_department_icon_ship_screen_ship_quality,yes,0,1,generic_mio_trait_escort_in_force
GER_mio_trait_armored_design,GER_deschimag_organization,organization,add_trait,GER_mio_trait_armored_design,GFX_generic_mio_trait_icon_armor_value,yes,0,1,GER_mio_trait_krupp_contacts
GER_mio_trait_shipyard_conglomerate,GER_deschimag_organization,organization,add_trait,GER_mio_trait_shipyard_conglomerate,GFX_generic_mio_department_icon_facilities,yes,3,0,generic_mio_trait_fleet_escorts
generic_mio_trait_fleet_escorts,GER_deschimag_organization,organization,override_trait,,,,4,0,
generic_mio_trait_anti_air_ships,GER_deschimag_organization,organization,override_trait,,,,,,
GER_mio_trait_history_of_battleships,GER_germaniawerft_organization,organization,add_trait,GER_mio_trait_history_of_battleships,GFX_generic_mio_department_icon_ship_capital_ship_production,yes,1,0,generic_mio_trait_internal_armor_belt
GER_mio_trait_krupp_guns,GER_germaniawerft_organization,organization,add_trait,GER_mio_trait_krupp_guns,GFX_generic_mio_department_icon_ship_capital_ship_weapons,yes,0,1,GER_mio_trait_history_of_battleships
GER_mio_trait_h_class_battleships,GER_germaniawerft_organization,organization,add_trait,GER_mio_trait_h_class_battleships,GFX_generic_mio_department_icon_ship_capital_ship_quality,yes,0,1,GER_mio_trait_krupp_guns
generic_mio_trait_internal_armor_belt,GER_germaniawerft_organization,organization,override_trait,,,,1,0,
generic_mio_trait_advanced_armor_design,GER_germaniawerft_organization,organization,override_trait,,,,0,2,
generic_mio_trait_anti_air_layout,GER_germaniawerft_organization,organization,override_trait,,,,3,0,
GER_mio_trait_heavy_raiders,GER_blohm_und_voss_organization,organization,add_trait,GER_mio_trait_heavy_raiders,GFX_generic_mio_department_icon_ship_screen_ship_engine,yes,,,generic_mio_trait_raiding_capital_ships
GER_mio_trait_o_class_battlecruisers,GER_blohm_und_voss_organization,organization,add_trait,GER_mio_trait_o_class_battlecruisers,GFX_generic_mio_department_icon_ship_screen_ship_engine,yes,0,1,GER_mio_trait_heavy_raiders
GER_mio_trait_u_boat_yards,GER_blohm_und_voss_organization,organization,add_trait,GER_mio_trait_u_boat_yards,GFX_generic_mio_department_icon_ship_submarine_production,yes,2,1,generic_mio_trait_raiding_submarines
GER_mio_trait_high_test_peroxide,GER_blohm_und_voss_organization,organization,add_trait,GER_mio_trait_high_test_peroxide,GFX_generic_mio_department_icon_ship_submarine_engine,yes,0,1,GER_mio_trait_u_boat_yards
generic_mio_trait_unescorted_raider_requirements,GER_blohm_und_voss_organization,organization,override_trait,,,,2,1,
generic_mio_trait_raider_escort_requirements,GER_blohm_und_voss_organization,organization,override_trait,,,,0,1,
GER_mio_trait_ocean_u_boats,GER_hdw_organization,organization,add_trait,GER_mio_trait_ocean_u_boats,GFX_generic_mio_department_icon_ship_submarine_engine,yes,0,1,generic_mio_trait_long_range_raiding
GER_mio_trait_kilian_submarine_bunker,GER_hdw_organization,organization,add_trait,GER_mio_trait_kilian_submarine_bunker,GFX_generic_mio_department_icon_ship_submarine_production,yes,0,1,generic_mio_trait_submarine_mass_production
GER_mio_trait_saddle_tanks,GER_hdw_organization,organization,add_trait,GER_mio_trait_saddle_tanks,GFX_generic_mio_department_icon_ship_submarine_quality,yes,9,0,
GER_mio_trait_excellent_diving_performance,GER_hdw_organization,organization,add_trait,GER_mio_trait_excellent_diving_performance,GFX_generic_mio_department_icon_ship_submarine_survivability,yes,0,1,GER_mio_trait_saddle_tanks
GER_mio_trait_atlantic_raiders,GER_hdw_organization,organization,add_trait,GER_mio_trait_atlantic_raiders,GFX_generic_mio_department_icon_ship_submarine_engine,yes,0,1,GER_mio_trait_excellent_diving_performance
GER_mio_trait_foreign_influences,GER_deutsche_werke_organization,organization,add_trait,GER_mio_trait_foreign_influences,GFX_generic_mio_department_icon_facilities,yes,2,0,generic_mio_trait_primary_fire_director_control
GER_mio_trait_raider_doctrine,GER_deutsche_werke_organization,organization,add_trait,GER_mio_trait_raider_doctrine,GFX_generic_mio_department_icon_ship_screen_ship_quality,yes,1,1,generic_mio_trait_long_range_cruising
GER_mio_trait_fast_raiders,GER_deutsche_werke_organization,organization,add_trait,GER_mio_trait_fast_raiders,GFX_generic_mio_department_icon_ship_screen_ship_engine,yes,1,1,generic_mio_trait_splinter_protection
GER_mio_trait_carrier_raiders,GER_deutsche_werke_organization,organization,add_trait,GER_mio_trait_carrier_raiders,GFX_generic_mio_department_icon_ship_carrier_engine,yes,0,1,GER_mio_trait_fast_raiders
generic_mio_trait_primary_fire_director_control,GER_deutsche_werke_organization,organization,override_trait,,,,2,0,
generic_mio_trait_splinter_protection,GER_deutsche_werke_organization,organization,override_trait,,,,0,1,GER_mio_trait_raider_doctrine
generic_mio_trait_underway_replenishment_equipment,GER_deutsche_werke_organization,organization,override_trait,,,,0,2,
GER_mio_trait_historical_shipyard,GER_kriegsmarinewerft_wilhelmshaven_organization,organization,add_trait,GER_mio_trait_historical_shipyard,GFX_generic_mio_department_icon_facilities,yes,8,0,
GER_mio_trait_upgrade_panzerschiffs,GER_kriegsmarinewerft_wilhelmshaven_organization,organization,add_trait,GER_mio_trait_upgrade_panzerschiffs,GFX_generic_mio_department_icon_ship_screen_ship_engine,yes,9,0,
GER_mio_trait_innovative_battleship_designs,GER_kriegsmarinewerft_wilhelmshaven_organization,organization,add_trait,GER_mio_trait_innovative_battleship_designs,GFX_generic_mio_department_icon_ship_capital_ship_engine,yes,0,1,GER_mio_trait_upgrade_panzerschiffs
GER_mio_trait_maintenance_first_design,GER_messerschmitt_organization,organization,add_trait,GER_mio_trait_maintenance_first_design,GFX_generic_mio_department_icon_plane_fighter_line_efficiency,yes,,,generic_mio_trait_expanded_production_facilities
GER_mio_trait_fuselage_based_weapons,GER_messerschmitt_organization,organization,add_trait,GER_mio_trait_fuselage_based_weapons,GFX_generic_mio_trait_icon_anti_air_attack,yes,1,1,generic_mio_trait_gun_pods
GER_mio_trait_hamburger_flugzeugbau,GER_messerschmitt_organization,organization,add_trait,GER_mio_trait_hamburger_flugzeugbau,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_aerodynamic_research_insitute,GER_messerschmitt_organization,organization,add_trait,GER_mio_trait_aerodynamic_research_insitute,GFX_generic_mio_department_icon_facilities,yes,2,0,generic_mio_trait_advanced_aerodynamics
GER_mio_trait_amerikabomber_learnings,GER_messerschmitt_organization,organization,add_trait,GER_mio_trait_amerikabomber_learnings,GFX_generic_mio_department_icon_plane_medium_engine,yes,1,4,GER_mio_trait_aerodynamic_research_insitute
GER_mio_trait_psychological_warfare,GER_junkers_organization,organization,add_trait,GER_mio_trait_psychological_warfare,GFX_generic_mio_trait_icon_fuel_consumption,yes,2,0,generic_mio_trait_reinforced_wings
GER_mio_trait_90_degree_dives,GER_junkers_organization,organization,add_trait,GER_mio_trait_90_degree_dives,GFX_generic_mio_department_icon_plane_cas_quality,yes,0,1,generic_mio_trait_automatic_pull_out
GER_mio_trait_hamburger_flugzeugbau,GER_junkers_organization,organization,add_trait,GER_mio_trait_hamburger_flugzeugbau,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_aerodynamic_research_insitute,GER_junkers_organization,organization,add_trait,GER_mio_trait_aerodynamic_research_insitute,GFX_generic_mio_department_icon_facilities,yes,2,1,generic_mio_trait_reinforced_wings
GER_mio_trait_amerikabomber_learnings,GER_junkers_organization,organization,add_trait,GER_mio_trait_amerikabomber_learnings,GFX_generic_mio_department_icon_plane_medium_engine,yes,1,3,GER_mio_trait_aerodynamic_research_insitute
GER_mio_trait_work_horse_design_philosophy,GER_focke_wulf_organization,organization,add_trait,GER_mio_trait_work_horse_design_philosophy,GFX_generic_mio_department_icon_plane_medium_engine,yes,0,1,GER_mio_trait_hamburger_flugzeugbau
GER_mio_trait_aerodynamic_research_insitute,GER_focke_wulf_organization,organization,add_trait,GER_mio_trait_aerodynamic_research_insitute,GFX_generic_mio_department_icon_facilities,yes,0,1,GER_mio_trait_work_horse_design_philosophy
GER_mio_trait_bomber_destroyer,GER_focke_wulf_organization,organization,add_trait,GER_mio_trait_bomber_destroyer,GFX_generic_mio_department_icon_plane_light_combat,yes,,,generic_mio_trait_strafing_techniques
GER_mio_trait_radial_engine,GER_focke_wulf_organization,organization,add_trait,GER_mio_trait_radial_engine,GFX_generic_mio_trait_icon_air_agility,yes,,,GER_mio_trait_long_nose_design
GER_mio_trait_long_nose_design,GER_focke_wulf_organization,organization,add_trait,GER_mio_trait_long_nose_design,GFX_generic_mio_department_icon_plane_light_engine,yes,0,1,generic_mio_trait_large_rudders_and_flaps
GER_mio_trait_hamburger_flugzeugbau,GER_focke_wulf_organization,organization,add_trait,GER_mio_trait_hamburger_flugzeugbau,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_amerikabomber_learnings,GER_focke_wulf_organization,organization,add_trait,GER_mio_trait_amerikabomber_learnings,GFX_generic_mio_department_icon_plane_medium_engine,yes,0,2,GER_mio_trait_aerodynamic_research_insitute
generic_mio_trait_extra_cargo_doors,GER_focke_wulf_organization,organization,override_trait,,,,8,0,
GER_mio_trait_doppel_blitz,GER_heinkel_organization,organization,add_trait,GER_mio_trait_doppel_blitz,GFX_generic_mio_department_icon_plane_heavy_engine,yes,3,0,generic_mio_trait_reinforced_frames
GER_mio_trait_advanced_night_equipment,GER_heinkel_organization,organization,add_trait,GER_mio_trait_advanced_night_equipment,GFX_generic_mio_trait_icon_detection,yes,,,generic_mio_trait_pressurized_cockpit
GER_mio_trait_stepless_cockpit,GER_heinkel_organization,organization,add_trait,GER_mio_trait_stepless_cockpit,GFX_generic_mio_trait_icon_strategic_attack,yes,1,1,generic_mio_trait_pressurized_cockpit
GER_mio_trait_hamburger_flugzeugbau,GER_heinkel_organization,organization,add_trait,GER_mio_trait_hamburger_flugzeugbau,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_aerodynamic_research_insitute,GER_heinkel_organization,organization,add_trait,GER_mio_trait_aerodynamic_research_insitute,GFX_generic_mio_department_icon_facilities,yes,1,0,generic_mio_trait_air_deployed_sonobuoys
GER_mio_trait_amerikabomber_learnings,GER_heinkel_organization,organization,add_trait,GER_mio_trait_amerikabomber_learnings,GFX_generic_mio_department_icon_plane_medium_engine,yes,0,3,GER_mio_trait_aerodynamic_research_insitute
generic_mio_trait_advanced_turbochargers,GER_heinkel_organization,organization,override_trait,,,,0,1,
generic_mio_trait_extended_rear_fuselage,GER_heinkel_organization,organization,override_trait,,,,5,0,
generic_mio_trait_pressurized_cockpit,GER_heinkel_organization,organization,override_trait,,,,2,1,
GER_mio_trait_flying_boat_specialist,GER_dornier_organization,organization,add_trait,GER_mio_trait_flying_boat_specialist,GFX_generic_mio_trait_icon_torpedo_attack,yes,,,generic_mio_trait_skip_bombing
GER_mio_trait_schnellbomber_doctrine,GER_dornier_organization,organization,add_trait,GER_mio_trait_schnellbomber_doctrine,GFX_generic_mio_department_icon_plane_medium_engine,yes,,,generic_mio_trait_refined_engines
GER_mio_trait_hamburger_flugzeugbau,GER_dornier_organization,organization,add_trait,GER_mio_trait_hamburger_flugzeugbau,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_aerodynamic_research_insitute,GER_dornier_organization,organization,add_trait,GER_mio_trait_aerodynamic_research_insitute,GFX_generic_mio_department_icon_facilities,yes,2,0,GER_mio_trait_flying_boat_specialist
GER_mio_trait_jet_bomber_innovator,GER_arado_flugzeugwerke_organization,organization,add_trait,GER_mio_trait_jet_bomber_innovator,GFX_generic_mio_department_icon_plane_medium_engine,yes,0,1,GER_mio_trait_hamburger_flugzeugbau
GER_mio_trait_hamburger_flugzeugbau,GER_arado_flugzeugwerke_organization,organization,add_trait,GER_mio_trait_hamburger_flugzeugbau,GFX_generic_mio_trait_icon_production_capacity,yes,,,
GER_mio_trait_aerodynamic_research_insitute,GER_arado_flugzeugwerke_organization,organization,add_trait,GER_mio_trait_aerodynamic_research_insitute,GFX_generic_mio_department_icon_facilities,yes,,,GER_mio_trait_hamburger_flugzeugbau
